speaker	task	stance	SWN_sum	SWN_num_wds	SWN_max	SWN_score_rate	SWN_score_per_word	SWN_mean_score	NORMS_sum	NORMS_num_wd	NORMS_max	NORMS_score_rate	NORMS_score_per_word	NORMS_mean_score	NORMS_ar_sum	NORMS_ar_max	NORMS_ar_score_per_word	NORMS_ar_mean_score	NORMS_dom_sum	NORMS_dom_max	NORMS_dom_score_per_word	NORMS_dom_mean_score	EvalLex_sum	EvalLex_num_wd	EvalLex_max	EvalLex_score_rate	EvalLex_score_per_word	EvalLex_mean_score	EvalLex_emo_sum	EvalLex_emo_max	EvalLex_emo_score_per_word	EvalLex_emo_mean_score	NRC_sum	NRC_num_wds	NRC_max	NRC_score_rate	NRC_score_per_word	NRC_mean_score	Emo_sum	EMO_num_wds	EMO_max	EMO_score_rate	EMO_score_per_word	EMO_mean_score	SUBJ_totmarkers	SUBJ_proportion	argLex	argLex_prop	opLex	opLex_prop	effectLex	effectLex_prop	totalSubj	totalSubj_prop	totwds	text
Blankfein	NULL	2	2.5	4	0.875	0.18181818181818182	0.11363636363636363	0.625	6.880000000000001	2	2.85	0.09090909090909091	0.31272727272727274	3.4400000000000004	20.73	5.0	0.9422727272727273	4.146	22.509999999999998	5.72	1.0231818181818182	4.502	0	0	0	0.0	0.0	0	0	0	0.0	0	0.812	1	0.812	0.045454545454545456	0.03690909090909091	0.812	2.2595	6	0.669	0.2727272727272727	0.10270454545454545	0.3765833333333333	2	0.09090909090909091	0	0.0	2	0.09090909090909091	2	0.09090909090909091	4	0.18181818181818182	22	or have to burden the public with the cost of its um - of its uh - failure or being saved .
Blankfein	NULL	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	4	um , my -
Blankfein	NULL	2	2.125	6	0.75	0.2608695652173913	0.09239130434782608	0.3541666666666667	6.17	4	1.8899999999999997	0.17391304347826086	0.2682608695652174	1.5425	14.620000000000001	4.0	0.6356521739130435	3.6550000000000002	24.55	6.94	1.067391304347826	6.1375	0	0	0	0.0	0.0	0	0	0	0.0	0	0.375	1	0.375	0.043478260869565216	0.016304347826086956	0.375	1.9498333333333333	6	0.511	0.2608695652173913	0.08477536231884057	0.3249722222222222	1	0.043478260869565216	0	0.0	0	0.0	4	0.17391304347826086	4	0.17391304347826086	23	you know , i ca n't um , i ca n't um , answer your question . my experience with the f_d_i_c_ ,
Blankfein	NULL	2	2.0	4	0.75	0.19047619047619047	0.09523809523809523	0.5	4.109999999999999	2	1.7199999999999998	0.09523809523809523	0.19571428571428567	2.0549999999999997	9.84	4.19	0.4685714285714286	3.28	16.78	6.28	0.7990476190476191	5.593333333333334	0	0	0	0.0	0.0	0	0	0	0.0	0	0.292	1	0.292	0.047619047619047616	0.013904761904761904	0.292	2.4165	8	0.75	0.38095238095238093	0.11507142857142857	0.3020625	1	0.047619047619047616	1	0.047619047619047616	1	0.047619047619047616	2	0.09523809523809523	4	0.19047619047619047	21	while limited , because as we started out in the beginning of this conversation , we 've only been a bank
Blankfein	NULL	2	1.75	3	0.75	0.42857142857142855	0.25	0.5833333333333334	2.9399999999999995	1	1.67	0.14285714285714285	0.41999999999999993	2.9399999999999995	10.23	4.2	1.4614285714285715	3.41	14.75	6.0	2.107142857142857	4.916666666666667	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.294	4	0.43499999999999994	0.5714285714285714	0.18485714285714286	0.3235	0	0.0	0	0.0	0	0.0	2	0.2857142857142857	2	0.2857142857142857	7	for a short period of time ,
Blankfein	NULL	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	6	um , has been um ,
Blankfein	NULL	2	3.75	9	0.875	0.47368421052631576	0.19736842105263158	0.4166666666666667	9.649999999999999	5	2.5	0.2631578947368421	0.5078947368421052	1.9299999999999997	23.18	4.79	1.22	3.8633333333333333	36.69	7.26	1.9310526315789474	6.114999999999999	3.59	1	3.59	0.05263157894736842	0.1889473684210526	3.59	5.52	5.52	0.2905263157894737	5.52	0.5	1	0.5	0.05263157894736842	0.02631578947368421	0.5	3.6238333333333332	9	0.5465	0.47368421052631576	0.19072807017543858	0.40264814814814814	6	0.3157894736842105	3	0.15789473684210525	2	0.10526315789473684	4	0.21052631578947367	7	0.3684210526315789	19	you know , makes me respect them quite - you know , to quite a trunc great degree ,
Blankfein	NULL	0	0.375	1	0.25	0.09090909090909091	0.03409090909090909	0.375	1.7199999999999998	0	1.0	0.0	0.15636363636363634	0	13.6	5.05	1.2363636363636363	4.533333333333333	19.85	7.21	1.8045454545454547	6.616666666666667	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.4145	3	0.1625	0.2727272727272727	0.03768181818181818	0.13816666666666666	0	0.0	0	0.0	0	0.0	1	0.09090909090909091	1	0.09090909090909091	11	but it 's been in connection with their existing functions .
Blankfein	NULL	1	0.25	1	0.25	0.5	0.125	0.25	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.25	1	0.25	0.5	0.125	0.25	1	0.5	0	0.0	0	0.0	0	0.0	1	0.5	2	yes .
Blankfein	NULL	1	2.0	5	0.625	0.35714285714285715	0.14285714285714285	0.4	2.26	1	1.6399999999999997	0.07142857142857142	0.16142857142857142	2.26	7.83	4.35	0.5592857142857143	3.915	11.879999999999999	6.82	0.8485714285714285	5.9399999999999995	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.1630000000000003	6	0.625	0.42857142857142855	0.15450000000000003	0.36050000000000004	1	0.07142857142857142	0	0.0	0	0.0	0	0.0	1	0.07142857142857142	14	i 'm not trunc i 'm not sure of the interaction of that .
Blankfein	NULL	2	1.0	3	0.375	0.375	0.125	0.3333333333333333	4.14	1	1.0899999999999999	0.125	0.5175	4.14	18.09	4.43	2.26125	3.618	29.63	6.88	3.70375	5.926	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.198	6	0.25	0.75	0.14975	0.19966666666666666	1	0.125	0	0.0	0	0.0	1	0.125	2	0.25	8	senator , one thing i would say -
Blankfein	NULL	2	4.75	13	0.5	0.29545454545454547	0.10795454545454546	0.36538461538461536	9.55	5	1.8200000000000003	0.11363636363636363	0.21704545454545457	1.9100000000000001	31.260000000000005	3.67	0.7104545454545456	3.473333333333334	51.0	6.35	1.1590909090909092	5.666666666666667	0	0	0	0.0	0.0	0	0	0	0.0	0	0.188	0	0.188	0.0	0.004272727272727273	0	4.230166666666666	16	0.36950000000000005	0.36363636363636365	0.09614015151515151	0.26438541666666665	3	0.06818181818181818	0	0.0	0	0.0	9	0.20454545454545456	9	0.20454545454545456	44	again , these - uh again i - i - uh , i - i 'll be - i do n't know how that interacts , and i do n't know the rules , and i do n't know how they 'll be applied
Blankfein	NULL	2	1.375	3	0.5	0.15	0.06875	0.4583333333333333	4.08	1	1.8900000000000001	0.05	0.20400000000000001	4.08	16.47	5.4	0.8234999999999999	4.1175	22.36	7.14	1.1179999999999999	5.59	0	0	0	0.0	0.0	0	0	0	0.0	0	0.828	1	0.828	0.05	0.0414	0.828	1.4751666666666665	6	0.5686666666666667	0.3	0.07375833333333333	0.24586111111111109	1	0.05	0	0.0	1	0.05	4	0.2	4	0.2	20	in the details of the regulations , and the devil , of course , is always in the details -
Blankfein	NULL	2	0.75	2	0.25	0.13333333333333333	0.05	0.375	4.23	2	1.8900000000000001	0.13333333333333333	0.28200000000000003	2.115	10.379999999999999	4.0	0.692	3.4599999999999995	16.29	6.18	1.0859999999999999	5.43	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.237	5	0.378	0.3333333333333333	0.08246666666666667	0.2474	1	0.06666666666666667	0	0.0	1	0.06666666666666667	2	0.13333333333333333	2	0.13333333333333333	15	i said we support the direction of the bill , and i trunc um -
Blankfein	NULL	2	1.375	4	0.375	0.25	0.0859375	0.34375	5.29	3	1.8200000000000003	0.1875	0.330625	1.7633333333333334	13.25	4.79	0.828125	4.416666666666667	20.15	7.26	1.259375	6.716666666666666	0	0	0	0.0	0.0	0	0	0	0.0	0	0.5	1	0.5	0.0625	0.03125	0.5	1.5110000000000001	5	0.41100000000000003	0.3125	0.09443750000000001	0.3022	4	0.25	2	0.125	2	0.125	2	0.125	4	0.25	16	but with respect to this , i think it 's very important for goldman sachs ,
Blankfein	NULL	2	2.625	7	0.5	0.2413793103448276	0.09051724137931035	0.375	11.34	4	2.33	0.13793103448275862	0.3910344827586207	2.835	34.330000000000005	4.9	1.183793103448276	3.814444444444445	54.82000000000001	6.88	1.8903448275862071	6.091111111111112	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.7915	11	0.36950000000000005	0.3793103448275862	0.09625862068965517	0.25377272727272726	5	0.1724137931034483	3	0.10344827586206896	2	0.06896551724137931	5	0.1724137931034483	8	0.27586206896551724	29	and i think it 's very important for taxpayers - but uh - but let me come back and say the first - it 's important for goldman sachs
Blankfein	NULL	2	2.0	4	0.875	0.2857142857142857	0.14285714285714285	0.5	3.63	1	1.9500000000000002	0.07142857142857142	0.2592857142857143	3.63	17.06	4.52	1.2185714285714284	4.265	19.0	5.61	1.3571428571428572	4.75	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.6755	7	0.6325000000000001	0.5	0.11967857142857143	0.23935714285714285	4	0.2857142857142857	1	0.07142857142857142	1	0.07142857142857142	1	0.07142857142857142	5	0.35714285714285715	14	that we take away the notion - it 's is a very big burden
Blankfein	NULL	2	0.125	0	0.125	0.0	0.0625	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.125	1	0.125	0.5	0.0625	0.125	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	2	on us
Blankfein	NULL	2	0.125	0	0.125	0.0	0.041666666666666664	0	2.38	1	1.6799999999999997	0.3333333333333333	0.7933333333333333	2.38	7.52	3.77	2.5066666666666664	3.76	11.9	6.5	3.966666666666667	5.95	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.37050000000000005	2	0.23049999999999998	0.6666666666666666	0.12350000000000001	0.18525000000000003	1	0.3333333333333333	0	0.0	0	0.0	2	0.6666666666666666	2	0.6666666666666666	3	if people think
Blankfein	NULL	2	2.625	7	0.5	0.3888888888888889	0.14583333333333334	0.375	8.709999999999999	3	2.67	0.16666666666666666	0.4838888888888888	2.903333333333333	27.08	5.5	1.5044444444444443	4.513333333333333	33.550000000000004	6.5	1.8638888888888892	5.591666666666668	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.4335	8	0.517	0.4444444444444444	0.13519444444444445	0.3041875	7	0.3888888888888889	0	0.0	2	0.1111111111111111	4	0.2222222222222222	8	0.4444444444444444	18	we 're too big to fail . we do n't think we 're too big to fail .
Blankfein	NULL	2	2.0	5	0.5	0.45454545454545453	0.18181818181818182	0.4	4.8999999999999995	2	2.67	0.18181818181818182	0.4454545454545454	2.4499999999999997	16.93	5.5	1.539090909090909	4.2325	22.200000000000003	6.35	2.0181818181818185	5.550000000000001	0	0	0	0.0	0.0	0	0	0	0.0	0	0.312	1	0.312	0.09090909090909091	0.028363636363636365	0.312	1.771	6	0.517	0.5454545454545454	0.161	0.29516666666666663	3	0.2727272727272727	0	0.0	1	0.09090909090909091	3	0.2727272727272727	5	0.45454545454545453	11	we do n't wan na be too big to fail .
Blankfein	NULL	2	1.0	3	0.5	0.5	0.16666666666666666	0.3333333333333333	2.26	1	2.26	0.16666666666666666	0.37666666666666665	2.26	5.09	5.09	0.8483333333333333	5.09	3.42	3.42	0.57	3.42	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.101	3	0.5	0.5	0.1835	0.367	0	0.0	0	0.0	1	0.16666666666666666	1	0.16666666666666666	2	0.3333333333333333	6	but a lot of the negativity
Blankfein	NULL	2	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	5	that 's associated with us
Blankfein	NULL	2	2.0	4	0.875	0.25	0.125	0.5	7.56	3	2.67	0.1875	0.4725	2.52	20.88	5.5	1.305	4.176	28.5	6.5	1.78125	5.7	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.951	6	0.6245	0.375	0.1219375	0.32516666666666666	5	0.3125	1	0.0625	2	0.125	4	0.25	7	0.4375	16	is because people think we 're getting the benefit of being too big to fail ,
Blankfein	NULL	2	2.0	5	0.5	0.21739130434782608	0.08695652173913043	0.4	8.16	4	2.8899999999999997	0.17391304347826086	0.3547826086956522	2.04	21.74	3.75	0.9452173913043478	3.623333333333333	37.64	6.53	1.6365217391304347	6.273333333333333	2.6	1	2.6	0.043478260869565216	0.11304347826086956	2.6	4.69	4.69	0.2039130434782609	4.69	0.547	1	0.547	0.043478260869565216	0.023782608695652175	0.547	2.2085	8	0.505	0.34782608695652173	0.09602173913043478	0.2760625	2	0.08695652173913043	0	0.0	1	0.043478260869565216	4	0.17391304347826086	5	0.21739130434782608	23	and i trunc and i do n't think it 's good for the country or for us to be in that place .
Blankfein	NULL	1	0.25	1	0.25	0.5	0.125	0.25	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.25	1	0.25	0.5	0.125	0.25	1	0.5	0	0.0	0	0.0	0	0.0	1	0.5	2	yes .
Blankfein	NULL	1	3.0	6	0.75	0.24	0.12	0.5	2.8999999999999986	1	1.0999999999999996	0.04	0.11599999999999994	2.8999999999999986	14.23	4.0	0.5692	3.5575	19.03	5.95	0.7612000000000001	4.7575	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.04	6	0.43499999999999994	0.24	0.0816	0.34	2	0.08	0	0.0	0	0.0	4	0.16	6	0.24	25	um , certainly at that time , um , uh , the answer is , yes , at that time . at that time ,
Blankfein	NULL	1	1.5	3	0.875	1.0	0.5	0.5	0.7599999999999998	0	0.7599999999999998	0.0	0.25333333333333324	0	3.43	3.43	1.1433333333333333	3.43	4.53	4.53	1.51	4.53	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.1385	3	0.5135	1.0	0.3795	0.3795	1	0.3333333333333333	0	0.0	0	0.0	1	0.3333333333333333	1	0.3333333333333333	3	even a small
Blankfein	NULL	1	2.875	7	0.75	0.4666666666666667	0.19166666666666668	0.4107142857142857	5.17	1	2.67	0.06666666666666667	0.3446666666666667	5.17	17.439999999999998	5.5	1.1626666666666665	4.359999999999999	20.810000000000002	5.72	1.3873333333333335	5.202500000000001	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.8295	8	0.75	0.5333333333333333	0.18863333333333332	0.3536875	5	0.3333333333333333	1	0.06666666666666667	1	0.06666666666666667	2	0.13333333333333333	7	0.4666666666666667	15	institution might have been too big to fail , just because of the fragility .
Blankfein	NULL	1	0.375	1	0.375	0.16666666666666666	0.0625	0.375	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.375	1	0.375	0.16666666666666666	0.0625	0.375	2	0.3333333333333333	1	0.16666666666666666	0	0.0	0	0.0	2	0.3333333333333333	6	there was so much tinder -
Blankfein	NULL	2	2.25	6	0.625	0.5	0.1875	0.375	3.5199999999999996	2	1.7599999999999998	0.16666666666666666	0.2933333333333333	1.7599999999999998	8.32	4.16	0.6933333333333334	4.16	12.3	6.15	1.0250000000000001	6.15	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.9769999999999999	6	0.4885	0.5	0.16474999999999998	0.32949999999999996	2	0.16666666666666666	0	0.0	0	0.0	0	0.0	2	0.16666666666666666	12	i thought - i - i - i thought of that -
Blankfein	NULL	2	0.875	2	0.625	0.4	0.175	0.4375	1.7599999999999998	1	1.7599999999999998	0.2	0.352	1.7599999999999998	4.16	4.16	0.8320000000000001	4.16	6.15	6.15	1.23	6.15	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.7384999999999999	2	0.4885	0.4	0.1477	0.36924999999999997	1	0.2	0	0.0	0	0.0	0	0.0	1	0.2	5	i thought of that .
Blankfein	NULL	2	2.75	7	0.5	0.2692307692307692	0.10576923076923077	0.39285714285714285	10.36	4	2.8899999999999997	0.15384615384615385	0.3984615384615384	2.59	30.080000000000002	4.66	1.156923076923077	3.7600000000000002	47.370000000000005	6.5	1.8219230769230772	5.921250000000001	2.6	1	2.6	0.038461538461538464	0.1	2.6	4.69	4.69	0.1803846153846154	4.69	0.547	1	0.547	0.038461538461538464	0.02103846153846154	0.547	3.2860000000000005	14	0.505	0.5384615384615384	0.1263846153846154	0.23471428571428574	5	0.19230769230769232	0	0.0	1	0.038461538461538464	4	0.15384615384615385	7	0.2692307692307692	26	i do n't think that that would be a good idea , and i 'm - and i 'm speaking , senator , from a position
Blankfein	NULL	2	1.0	2	0.625	0.2857142857142857	0.14285714285714285	0.5	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.0	2	0.625	0.2857142857142857	0.14285714285714285	0.5	1	0.14285714285714285	0	0.0	0	0.0	1	0.14285714285714285	1	0.14285714285714285	7	of even - trunc of not being
Blankfein	NULL	2	2.75	7	0.625	0.3181818181818182	0.125	0.39285714285714285	12.379999999999999	5	2.3899999999999997	0.22727272727272727	0.5627272727272726	2.476	43.63	5.57	1.9831818181818184	3.9663636363636368	61.14	6.5	2.7790909090909093	5.558181818181819	0	0	0	0.0	0.0	0	0	0	0.0	0	0.337	1	0.275	0.045454545454545456	0.01531818181818182	0.337	3.322833333333333	13	0.375	0.5909090909090909	0.15103787878787878	0.2556025641025641	2	0.09090909090909091	1	0.045454545454545456	0	0.0	2	0.09090909090909091	4	0.18181818181818182	22	really one of those big banks . in other words , our balance sheet of something over eight hundred billion dollars ,
Blankfein	NULL	2	3.0	9	0.5	0.34615384615384615	0.11538461538461539	0.3333333333333333	5.769999999999999	1	1.6799999999999997	0.038461538461538464	0.22192307692307686	5.769999999999999	34.720000000000006	4.73	1.3353846153846156	3.8577777777777786	49.47	6.5	1.9026923076923077	5.496666666666666	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.9705	12	0.5	0.46153846153846156	0.11424999999999999	0.24754166666666666	6	0.23076923076923078	1	0.038461538461538464	0	0.0	4	0.15384615384615385	8	0.3076923076923077	26	i think is about a third or forty percent of where the big banks are . so even though we are a big investment bank ,
Blankfein	NULL	2	5.625	14	0.625	0.4	0.16071428571428573	0.4017857142857143	5.78	1	1.8399999999999999	0.02857142857142857	0.16514285714285715	5.78	29.96	4.33	0.856	3.745	46.459999999999994	6.35	1.3274285714285712	5.807499999999999	0	0	0	0.0	0.0	0	0	0	0.0	0	0.275	1	0.275	0.02857142857142857	0.007857142857142858	0.275	5.272500000000001	16	0.625	0.45714285714285713	0.15064285714285716	0.32953125000000005	2	0.05714285714285714	1	0.02857142857142857	0	0.0	5	0.14285714285714285	8	0.22857142857142856	35	because we do n't do all those , we 're not as big as those - we 're not - we 're not as big as those and do n't have the balance sheet .
Blankfein	NULL	2	1.875	5	0.5	0.2631578947368421	0.09868421052631579	0.375	5.82	3	1.8200000000000003	0.15789473684210525	0.3063157894736842	1.9400000000000002	16.82	4.43	0.8852631578947369	3.364	29.72	6.88	1.5642105263157895	5.944	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	2.048	8	0.5	0.42105263157894735	0.10778947368421053	0.256	2	0.10526315789473684	0	0.0	0	0.0	2	0.10526315789473684	3	0.15789473684210525	19	but notwithstanding that we 're one of the trunc you know , the smaller ones , i would say
Blankfein	NULL	2	2.0	5	0.5	0.25	0.1	0.4	3.5199999999999996	2	1.2300000000000004	0.1	0.176	1.7599999999999998	14.639999999999999	4.33	0.732	3.6599999999999997	21.98	6.0	1.099	5.495	0	0	0	0.0	0.0	0	0	0	0.0	0	0.641	1	0.641	0.05	0.03205	0.641	2.0475	7	0.508	0.35	0.102375	0.2925	5	0.25	0	0.0	1	0.05	2	0.1	6	0.3	20	obviously , if someone is going to get to that position of failing , the fact that they 're big
Blankfein	NULL	2	1.5	2	0.875	0.5	0.375	0.75	1.0899999999999999	1	1.0899999999999999	0.25	0.27249999999999996	1.0899999999999999	3.67	3.67	0.9175	3.67	6.22	6.22	1.555	6.22	0	0	0	0.0	0.0	0	0	0	0.0	0	0.484	1	0.484	0.25	0.121	0.484	1.101	2	0.5545	0.5	0.27525	0.5505	1	0.25	0	0.0	1	0.25	1	0.25	2	0.5	4	makes it worse .
Blankfein	NULL	2	1.875	4	0.375	0.21052631578947367	0.09868421052631579	0.46875	6.760000000000001	3	1.46	0.15789473684210525	0.35578947368421054	2.2533333333333334	24.05	4.86	1.2657894736842106	4.008333333333334	35.050000000000004	6.53	1.8447368421052635	5.841666666666668	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.6760000000000002	7	0.3335	0.3684210526315789	0.08821052631578948	0.23942857142857146	1	0.05263157894736842	0	0.0	0	0.0	2	0.10526315789473684	3	0.15789473684210525	19	but the fact that banks are bigger and more diverse and more activities in more places in the world
Blankfein	NULL	2	0.875	1	0.875	0.2	0.175	0.875	1.0899999999999999	1	1.0899999999999999	0.2	0.21799999999999997	1.0899999999999999	3.67	3.67	0.734	3.67	6.22	6.22	1.244	6.22	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.5465	1	0.5465	0.2	0.1093	0.5465	0	0.0	0	0.0	0	0.0	1	0.2	1	0.2	5	probably makes them safer .
Blankfein	NULL	2	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	3	and secondly ,
Blankfein	NULL	2	1.75	5	0.375	0.21739130434782608	0.07608695652173914	0.35	7.1899999999999995	4	1.6799999999999997	0.17391304347826086	0.3126086956521739	1.7974999999999999	24.1	5.05	1.047826086956522	4.016666666666667	35.6	7.42	1.547826086956522	5.933333333333334	0	0	0	0.0	0.0	0	0	0	0.0	0	0.348	1	0.348	0.043478260869565216	0.015130434782608695	0.348	1.6751666666666667	7	0.3335	0.30434782608695654	0.07283333333333333	0.2393095238095238	4	0.17391304347826086	0	0.0	0	0.0	3	0.13043478260869565	6	0.2608695652173913	23	when you think of the big financing purposes in the world and what the u_s_ needs to trunc to maintain its competitiveness ,
Blankfein	NULL	2	1.5	3	0.875	0.6	0.3	0.5	1.7599999999999998	0	1.0	0.0	0.352	0	12.07	4.55	2.414	4.023333333333333	14.09	4.82	2.818	4.696666666666666	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	1.176	4	0.5135	0.8	0.2352	0.294	1	0.2	0	0.0	0	0.0	0	0.0	1	0.2	5	having financial institutions too small
Blankfein	NULL	2	2.625	7	0.5	0.3888888888888889	0.14583333333333334	0.375	8.58	4	2.8600000000000003	0.2222222222222222	0.4766666666666667	2.145	28.939999999999998	5.7	1.6077777777777778	3.6174999999999997	46.31	6.61	2.572777777777778	5.78875	0	0	0	0.0	0.0	0	0	0	0.0	0	0.594	1	0.469	0.05555555555555555	0.033	0.594	2.508166666666667	11	0.4303333333333333	0.6111111111111112	0.1393425925925926	0.22801515151515153	3	0.16666666666666666	0	0.0	1	0.05555555555555555	4	0.2222222222222222	5	0.2777777777777778	18	to conduct financing and a competitive basis as the rest of the world , i think will be
Blankfein	NULL	0	0.25	1	0.25	0.3333333333333333	0.08333333333333333	0.25	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.25	1	0.25	0.3333333333333333	0.08333333333333333	0.25	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	3	a um -
Blankfein	NULL	1	2.0	5	0.5	0.35714285714285715	0.14285714285714285	0.4	5.0	2	2.32	0.14285714285714285	0.35714285714285715	2.5	19.220000000000002	5.7	1.372857142857143	3.8440000000000003	26.880000000000003	6.61	1.9200000000000002	5.376	0	0	0	0.0	0.0	0	0	0	0.0	0	0.125	0	0.125	0.0	0.008928571428571428	0	1.6933333333333334	7	0.482	0.5	0.12095238095238095	0.2419047619047619	3	0.21428571428571427	0	0.0	2	0.14285714285714285	4	0.2857142857142857	5	0.35714285714285715	14	will be a uh competitive disadvantage , uh , to the united states .
Blankfein	NULL	1	0.25	1	0.25	0.25	0.0625	0.25	0.4500000000000002	0	0.4500000000000002	0.0	0.11250000000000004	0	4.33	4.33	1.0825	4.33	5.11	5.11	1.2775	5.11	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.34	2	0.25	0.5	0.085	0.17	1	0.25	0	0.0	0	0.0	0	0.0	1	0.25	4	yes , sir .
Blankfein	NULL	1	0.75	2	0.5	0.4	0.15	0.375	0.8600000000000003	0	0.4500000000000002	0.0	0.17200000000000007	0	8.0	4.33	1.6	4.0	11.46	6.35	2.2920000000000003	5.73	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.6310000000000001	3	0.29100000000000004	0.6	0.12620000000000003	0.21033333333333337	0	0.0	0	0.0	0	0.0	1	0.2	1	0.2	5	i do , sir .
Blankfein	NULL	2	0.625	2	0.375	0.2857142857142857	0.08928571428571429	0.3125	1.8200000000000003	1	1.8200000000000003	0.14285714285714285	0.26000000000000006	1.8200000000000003	3.24	3.24	0.4628571428571429	3.24	5.78	5.78	0.8257142857142857	5.78	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.6195	2	0.36950000000000005	0.2857142857142857	0.08850000000000001	0.30975	1	0.14285714285714285	0	0.0	0	0.0	1	0.14285714285714285	1	0.14285714285714285	7	you know , i was n't -
Blankfein	NULL	2	0.75	3	0.25	0.3333333333333333	0.08333333333333333	0.25	0.7300000000000004	0	0.5	0.0	0.08111111111111116	0	7.24	3.81	0.8044444444444445	3.62	12.83	6.89	1.4255555555555555	6.415	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.573	3	0.25	0.3333333333333333	0.06366666666666666	0.19099999999999998	1	0.1111111111111111	0	0.0	0	0.0	1	0.1111111111111111	1	0.1111111111111111	9	uh i was n't close to the decision ,
